Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Glutathione metabolism	18/57	9.421345e-01	9.999969e-01	0	0	6.682592e-01	3.983305e-02	GSTK1;G6PD;GSTM2;GSTO2;GSTP1;MGST3;IDH1;GPX5;GSR;IDH2;MGST1;TXNDC12;PGD;GCLC;RRM2B;GSTA3;ANPEP;CHAC1
KEGG_2021_Human	Parkinson disease	90/249	9.433550e-01	9.999969e-01	0	0	8.184590e-01	4.772644e-02	CALML5;NDUFA12;COX4I1;PARK7;NDUFC2-KCTD14;SLC6A3;TXN2;CASP9;TUBA1C;PSMD6;TUBA1B;TUBB6;PSMD4;PSMD3;PRKACA;MAP3K5;COX8A;DAXX;GPR37;NDUFC1;PSMA5;ERN1;PSMA6;COX7A2L;PSMA3;TUBB2A;PSMA1;NDUFS7;NDUFS6;NDUFS4;UQCRC1;PPIF;NDUFS3;VDAC2;NDUFS1;MAPT;ATF4;CAMK2B;NDUFB9;PSMD12;NDUFB7;NDUFB6;MAOA;NDUFB4;NDUFB3;ATP5MC2;ITPR1;ITPR2;COX7A2;ITPR3;TXN;UBE2J2;KLC1;COX5A;GNAI1;UBE2J1;ADCY5;GNAI2;PSMB7;ATP5F1A;MAPK8;ATP5F1B;KLC2;UBB;MFN1;PLCG1;CYC1;NDUFV3;NDUFV1;CAMK2G;TRAP1;NDUFA8;UBE2G1;UBE2G2;ATP5F1C;COX6C;SNCAIP;ATP5F1E;SEM1;TH;PSMC3;PSMC4;PSMC2;GNAS;CYCS;CALM3;CALM1;CALM2;BCL2L1;NFE2L2
KEGG_2021_Human	Viral myocarditis	19/60	9.444153e-01	9.999969e-01	0	0	6.709443e-01	3.837084e-02	CXADR;CAV1;ITGB2;HLA-C;HLA-F;ACTB;CASP9;CASP8;SGCA;SGCB;DAG1;ABL1;RAC3;CYCS;RAC1;HLA-DOA;CD55;EIF4G2;EIF4G1
KEGG_2021_Human	Non-alcoholic fatty liver disease	54/155	9.466955e-01	9.999969e-01	0	0	7.734711e-01	4.236905e-02	IRS1;NDUFA12;COX4I1;PRKAG2;PIK3CB;NDUFC2-KCTD14;PRKAG3;CASP8;AKT2;AKT3;AKT1;RAC1;IL6R;MAP3K5;COX8A;SREBF1;PRKAB2;NDUFC1;FOS;ERN1;COX7A2L;NDUFS7;PIK3CA;NDUFS6;NDUFS4;UQCRC1;NDUFS3;NDUFS1;PPARG;CYP2E1;ATF4;NDUFB9;NDUFB7;NDUFB6;NDUFB4;NDUFB3;COX7A2;ADIPOR1;ADIPOR2;COX5A;MAPK8;RXRA;CYC1;NDUFV3;NDUFV1;NDUFA8;INSR;COX6C;MAPK14;NFKB1;MAPK12;MAPK13;ITCH;CYCS
KEGG_2021_Human	Protein processing in endoplasmic reticulum	60/171	9.473902e-01	9.999969e-01	0	0	7.818997e-01	4.225714e-02	TRAM1;HSP90AB1;UBXN2A;UBE2D2;NGLY1;SEC61A2;SEC61A1;MAN1A2;SIL1;MAP3K5;SKP1;HSP90AA1;SEC13;SSR3;DNAJB12;UBE4B;RAD23A;RAD23B;DDOST;PDIA4;ERN1;PREB;MAN1B1;ATF4;PPP1R15A;RPN2;SAR1B;HSPA4L;RPN1;SEL1L;RRBP1;UBE2J2;HSP90B1;UBE2J1;MAPK8;LMAN2;BAG1;MAN1C1;UBQLN1;SSR1;UGGT2;SEC31A;EDEM3;BCAP31;HSPA8;MBTPS1;HSPA1L;WFS1;DNAJC5B;AMFR;HSPA6;EIF2AK2;UBE2G1;UBE2G2;DNAJA1;NSFL1C;HYOU1;SEC24C;MBTPS2;NFE2L2
KEGG_2021_Human	MAPK signaling pathway	107/294	9.477444e-01	9.999969e-01	0	0	8.271157e-01	4.439170e-02	IL1RAP;FGF3;IGF1R;ELK4;RPS6KA3;RPS6KA6;FGF7;RPS6KA5;FGF9;AKT2;MYC;AKT3;AKT1;MAP3K8;PRKACA;MAP3K5;PRKCG;MAP2K3;DAXX;MAP2K2;FLT3LG;MAPK8IP3;PGF;EREG;CACNB3;CACNB4;RAF1;ATF4;EPHA2;CACNA1B;PDGFA;TGFA;CACNA1A;CACNA1D;CACNA1C;NLK;EFNA5;CACNA1E;RASGRP1;CACNA1H;STK3;IRAK1;MAP3K20;CACNA1S;HSPA8;INSR;HSPA6;BRAF;GNG12;NFKB1;GADD45G;NFKB2;EFNA1;NR4A1;PPP5C;EFNA3;FGF19;FGF18;GRB2;TAB1;MAP3K13;FGFR2;FLT1;FLT3;RASGRF1;HSPB1;ARRB1;ARRB2;ECSIT;DUSP10;MECOM;RAC3;RAC1;HRAS;DUSP3;PLA2G4D;RRAS2;FOS;DUSP8;DUSP9;DUSP6;TGFBR1;DUSP7;PPM1A;RASA1;KIT;RASA2;MAPT;SOS1;MET;NRAS;MAPK8;ERBB3;ERBB4;GNA12;FLNA;PAK2;CACNG4;CACNG5;MAPK3;NTRK2;HSPA1L;VEGFB;MAPK14;MAPK12;MAPK13;TAOK3
KEGG_2021_Human	Gap junction	29/88	9.482059e-01	9.999969e-01	0	0	7.114311e-01	3.783650e-02	SRC;ADCY4;ITPR1;ADCY3;ITPR2;PDGFA;ADCY2;ITPR3;ADCY6;GNAI1;ADCY5;GNAI2;TUBA1C;TUBA1B;TUBB6;NRAS;PRKACA;HRAS;MAPK3;PRKCG;MAP2K2;ADCY9;PLCB4;TUBB2A;GNAS;GRB2;PLCB1;RAF1;SOS1
KEGG_2021_Human	Apoptosis	49/142	9.487832e-01	9.999969e-01	0	0	7.622776e-01	4.007675e-02	CTSV;PIK3CB;ACTB;BBC3;LMNB1;CASP9;PIDD1;TUBA1C;TUBA1B;CASP8;CASP10;CTSL;AKT2;AKT3;AKT1;CASP2;CTSH;HRAS;MAP3K5;CTSB;DFFB;DAXX;MAP2K2;PARP4;PARP1;FOS;ERN1;PIK3CA;BIRC5;RAF1;ATF4;ITPR1;ITPR2;XIAP;ITPR3;MAPK8;NRAS;LMNA;FADD;MAPK3;DAB2IP;TNFRSF10B;CFLAR;SEPTIN4;NFKB1;GADD45G;NFKBIA;CYCS;BCL2L1
KEGG_2021_Human	Adrenergic signaling in cardiomyocytes	52/150	9.488337e-01	9.999969e-01	0	0	7.676317e-01	4.031734e-02	CALML5;SLC8A2;RPS6KA5;CREB3L3;AKT2;AKT3;AKT1;PRKACA;TPM4;TPM3;TPM1;ATP1B1;CACNB3;ADCY9;CACNB4;CREB1;PLCB4;MYL2;TNNT2;PLCB1;ATF4;RAPGEF4;CAMK2B;ADCY4;ADCY3;CACNA1D;ADCY2;CACNA1C;ATP1A1;ADCY6;GNAI1;SLC9A1;ADCY5;GNAI2;PPP2R3C;CACNA1S;CAMK2G;CACNG4;CACNG5;MAPK3;ATP2B4;ATP2B2;ATP2B1;MAPK14;MAPK12;MAPK13;PPP2R2C;PPP2R2D;GNAS;CALM3;CALM1;CALM2
KEGG_2021_Human	Focal adhesion	71/201	9.531480e-01	9.999969e-01	0	0	7.898111e-01	3.789913e-02	ITGB1;FLT1;ITGB5;ITGB4;RASGRF1;PTEN;LAMC2;PIK3CB;ACTB;ARHGAP35;MYLK;IGF1R;COMP;CCND3;AKT2;AKT3;AKT1;RAC3;RAC1;ITGB6;HRAS;PRKCG;VAV3;PPP1R12A;ITGA3;ACTN1;VAV1;PGF;VAV2;MYL5;COL2A1;PIK3CA;MYL2;COL6A2;RAPGEF1;TLN1;RAF1;SOS1;MET;ITGA9;LAMA5;SHC3;SRC;LAMA4;PDGFA;XIAP;THBS1;MYL12A;THBS3;MAPK8;MYL10;FLNA;PAK6;PAK2;PAK4;MAPK3;CAV3;LAMB3;LAMB2;CAV1;LAMB4;VEGFB;BRAF;PARVA;PTK2;COL1A1;DIAPH1;CTNNB1;GRB2;COL9A2;BCAR1
KEGG_2021_Human	Proximal tubule bicarbonate reclamation	6/23	9.542328e-01	9.999969e-01	0	0	5.112218e-01	2.394954e-02	SLC25A10;ATP1A1;ATP1B1;AQP1;GLS;PCK2
KEGG_2021_Human	Insulin secretion	28/86	9.543533e-01	9.999969e-01	0	0	6.987155e-01	3.264494e-02	CAMK2B;SLC2A1;ADCY4;ADCY3;ADCY2;CACNA1D;ITPR3;ATP1A1;CACNA1C;ADCY6;ADCY5;RIMS2;CREB3L3;KCNN2;CACNA1S;KCNN3;PRKACA;CAMK2G;TRPM4;PRKCG;ATP1B1;ADCY9;CREB1;PLCB4;GNAS;PLCB1;ATF4;RAPGEF4
KEGG_2021_Human	Synaptic vesicle cycle	25/78	9.565796e-01	9.999969e-01	0	0	6.827454e-01	3.030794e-02	STXBP1;CLTC;SLC1A1;CLTB;CACNA1B;SLC1A2;CACNA1A;TCIRG1;SLC6A3;CLTCL1;ATP6V0A2;ATP6V1H;SLC17A7;STX3;ATP6V1D;AP2M1;ATP6V1C1;ATP6V1G1;SLC6A11;DNM2;DNM3;ATP6V0D1;ATP6V0C;ATP6V0D2;ATP6V1B1
KEGG_2021_Human	Phenylalanine, tyrosine and tryptophan biosynthesis	1/6	9.570842e-01	9.999969e-01	0	0	2.898089e-01	1.271214e-02	PAH
KEGG_2021_Human	Vitamin B6 metabolism	1/6	9.570842e-01	9.999969e-01	0	0	2.898089e-01	1.271214e-02	PDXK
KEGG_2021_Human	Oxytocin signaling pathway	53/154	9.571351e-01	9.999969e-01	0	0	7.590539e-01	3.325471e-02	RYR1;CALML5;PRKAG2;MYL6B;ACTB;PRKAG3;MYLK;RGS2;EEF2K;PRKACA;HRAS;PRKCG;PRKAB2;MAP2K2;PPP1R12A;PLA2G4D;FOS;CACNB3;MYL6;ADCY9;CACNB4;PLCB4;RAF1;PLCB1;CAMK2B;SRC;ITPR1;ADCY4;ITPR2;ADCY3;CACNA1D;ITPR3;ADCY2;CACNA1C;ADCY6;GNAI1;ADCY5;GNAI2;NRAS;CACNA1S;CAMK2G;CACNG4;CACNG5;KCNJ3;MAPK3;NOS3;NFATC2;NFATC4;GNAO1;GNAS;CALM3;CALM1;CALM2
KEGG_2021_Human	Synthesis and degradation of ketone bodies	2/10	9.584485e-01	9.999969e-01	0	0	3.622136e-01	1.537216e-02	BDH1;HMGCS2
KEGG_2021_Human	Regulation of actin cytoskeleton	77/218	9.592028e-01	9.999969e-01	0	0	7.895753e-01	3.288800e-02	ITGB1;CYFIP1;ITGB5;ITGB4;ARPC1B;ITGB2;WASL;PIK3CB;ACTB;ARHGAP35;FGF3;MYLK;FGF7;FGF9;TMSB4X;CFL1;BDKRB2;PIP4K2A;RAC3;BDKRB1;PIP4K2B;RAC1;ITGB6;HRAS;APC2;VAV3;MAP2K2;PPP1R12A;ITGA3;ACTN1;RRAS2;VAV1;VAV2;MYL5;PIK3CA;MYL2;SPATA13;PFN4;ARHGEF4;MYH9;ARHGEF1;RAF1;SOS1;ARHGEF6;ITGA9;SRC;PDGFA;CXCR4;MYL12A;FGD1;SLC9A1;FGD3;GNA13;ACTR3C;NRAS;GNA12;MYL10;PAK6;MYH14;MYH11;PAK2;MYH10;PAK4;MAPK3;BRAF;ARPC5;GNG12;BAIAP2;PTK2;DIAPH1;DIAPH2;ABI2;ARPC2;FGF19;FGF18;FGFR2;BCAR1
KEGG_2021_Human	Hedgehog signaling pathway	17/56	9.603855e-01	9.999969e-01	0	0	6.310562e-01	2.550763e-02	CSNK1A1;SMURF1;CUL3;PTCH1;PTCH2;IQCE;ARRB1;ARRB2;KIF7;GLI3;SHH;GRK2;GPR161;SPOP;BTRC;PRKACA;CSNK1G2
KEGG_2021_Human	Hippo signaling pathway	56/163	9.624414e-01	9.999969e-01	0	0	7.569390e-01	2.897719e-02	BMPR2;WNT2B;YWHAB;WWC1;ITGB2;FZD10;ACTB;BBC3;CCND3;RASSF1;YWHAQ;CDH1;MYC;BTRC;TEAD2;YWHAG;TEAD3;APC2;PRKCI;AXIN1;YWHAZ;TGFBR1;LATS1;LATS2;BIRC5;LLGL2;CRB2;PRKCZ;SAV1;STK3;NKD2;PARD6B;DVL2;TP53BP2;CTNNA1;CTNNA3;SMAD2;TCF7L1;FZD2;SMAD3;FZD7;FZD6;BMP7;BMP6;BMP5;SMAD7;MOB1A;DLG2;DLG3;PPP2R2C;DLG4;ID2;PPP2R2D;CTNNB1;PALS1;TP73
KEGG_2021_Human	Yersinia infection	46/137	9.667057e-01	9.999969e-01	0	0	7.311895e-01	2.475890e-02	ITGB1;WIPF1;SRC;WIPF2;ARPC1B;WAS;PIK3CB;WASL;ACTB;RPS6KA3;RPS6KA6;ACTR3C;MAPK8;IRAK1;AKT2;AKT3;AKT1;RAC3;PTK2B;PLCG1;RAC1;MAPK3;MAP2K3;VAV3;MAP2K2;NFATC2;ARPC5;FOS;BAIAP2;MAPK14;NFKB1;PTK2;VAV1;MAPK12;VAV2;MAPK13;NFKBIA;ARPC2;PIK3CA;CD8A;ELMO2;ARHGEF1;PKN2;TAB1;BCAR1;ARF6
KEGG_2021_Human	Fanconi anemia pathway	16/54	9.672756e-01	9.999969e-01	0	0	6.095420e-01	2.028059e-02	TOP3B;BLM;CENPX;FAAP24;RPA2;FANCC;FANCE;PALB2;BRIP1;RAD51C;EME2;ERCC4;ERCC1;FAN1;FAAP100;ATR
KEGG_2021_Human	Salmonella infection	88/249	9.676445e-01	9.999969e-01	0	0	7.899987e-01	2.598347e-02	CYFIP1;HSP90AB1;ARPC1B;CSE1L;GCC2;WASL;PIK3CB;FBXO22;ACTB;TXN2;PIK3C2B;TUBA1C;FYCO1;TUBA1B;TUBB6;CASP8;AKT2;MYC;AKT3;AKT1;KPNA4;RAC1;HRAS;SKP1;MAP2K3;HSP90AA1;MAP2K2;RIPK2;FOS;DYNLL1;DYNLL2;RHOB;DNM2;DYNC1LI1;MYL5;TUBB2A;PIK3CA;MYL2;EXOC4;PFN4;ELMO2;EXOC5;RAB7B;TLR5;RAF1;GAPDH;EXOC2;ARL8A;ARF6;ARL8B;AHNAK;ARHGEF26;DCTN1;DCTN4;NOD1;TXN;KLC1;MYL12A;HSP90B1;CYTH3;CYTH2;ACTR3C;MAPK8;KLC2;IRAK1;MYO6;VPS11;MYL10;FLNA;FADD;S100A10;MAPK3;TCF7L1;MLKL;TNFRSF10B;ARPC5;MAPK14;NFKB1;MAPK12;MAPK13;NFKBIA;ARPC2;VPS41;PLEKHM1;CTNNB1;CYCS;DYNLRB2;TAB1
KEGG_2021_Human	Legionellosis	17/57	9.681421e-01	9.999969e-01	0	0	6.152277e-01	1.991887e-02	HSPA8;HSPA1L;SAR1B;ITGB2;HSPA6;CLK4;NFKB1;HSPD1;NFKB2;CASP9;NFKBIA;CASP8;HSF1;CYCS;IL12A;SEC22B;TLR5
KEGG_2021_Human	Pantothenate and CoA biosynthesis	5/21	9.687681e-01	9.999969e-01	0	0	4.526271e-01	1.436187e-02	ALDH3A2;PPCS;COASY;PPCDC;BCAT2
KEGG_2021_Human	Hepatitis B	55/162	9.701142e-01	9.999969e-01	0	0	7.433306e-01	2.255372e-02	YWHAB;PIK3CB;CASP9;CASP8;CREB3L3;YWHAQ;CASP10;AKT2;MYC;AKT3;AKT1;HRAS;MAP2K3;PRKCG;MAP2K2;ATP6AP1;FOS;MMP9;YWHAZ;TGFBR1;DDB2;CCNA2;DDB1;CREB1;PIK3CA;CCNE1;TRAF3;BIRC5;RAF1;SOS1;ATF4;PCNA;SRC;MAPK8;NRAS;IRAK1;PTK2B;STAT6;FADD;MAPK3;CREBBP;SMAD3;STAT1;STAT3;NFATC2;BRAF;MAPK14;NFKB1;MAPK12;NFATC4;MAPK13;NFKBIA;CYCS;GRB2;TAB1
KEGG_2021_Human	Oxidative phosphorylation	44/133	9.731431e-01	9.999969e-01	0	0	7.150611e-01	1.946691e-02	NDUFB9;NDUFB7;NDUFB6;NDUFA12;COX4I1;NDUFB4;COX17;NDUFB3;ATP5MC2;COX7A2;TCIRG1;NDUFC2-KCTD14;COX5A;ATP5F1A;ATP5F1B;ATP6V0A2;ATP6V1H;COX11;CYC1;NDUFV3;ATP6V1D;NDUFV1;ATP6V1C1;COX10;COX8A;NDUFA8;ATP6V1G1;ATP6AP1;NDUFC1;ATP5F1C;COX6C;ATP5F1E;COX7A2L;PPA2;NDUFS7;NDUFS6;NDUFS4;UQCRC1;NDUFS3;NDUFS1;ATP6V0D1;ATP6V0D2;ATP6V0C;ATP6V1B1
KEGG_2021_Human	Thiamine metabolism	3/15	9.766102e-01	9.999969e-01	0	0	3.621355e-01	8.570906e-03	THTPA;TPK1;AK5
KEGG_2021_Human	TNF signaling pathway	36/112	9.768685e-01	9.999969e-01	0	0	6.852076e-01	1.603610e-02	PIK3CB;CX3CL1;MAPK8;RPS6KA5;CASP8;CREB3L3;CASP10;AKT2;AKT3;AKT1;MAP3K8;FADD;MAP3K5;MAPK3;MAP2K3;EDN1;JAG1;MLKL;DAB2IP;FOS;CFLAR;MAPK14;MMP9;NFKB1;MAPK12;MAPK13;NFKBIA;ITCH;CREB1;PIK3CA;TRAF3;IRF1;BCL3;PGAM5;TAB1;ATF4
KEGG_2021_Human	Nicotinate and nicotinamide metabolism	9/35	9.794538e-01	9.999969e-01	0	0	5.011931e-01	1.040485e-02	NADK2;PNP;NAMPT;NMNAT3;SIRT6;NADSYN1;NT5C2;SIRT1;NADK
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	47/143	9.797614e-01	9.999969e-01	0	0	7.079599e-01	1.447508e-02	BMPR2;WNT2B;RIF1;FZD10;PIK3CB;IGF1R;NRAS;ZIC3;AKT2;MYC;AKT3;DVL2;AKT1;PCGF1;SKIL;HRAS;MAPK3;ACVR1;SMAD2;APC2;ZFHX3;LEFTY1;PCGF6;MAP2K2;FZD2;SMAD3;SETDB1;FZD7;FZD6;STAT3;AXIN1;SMAD9;LIFR;INHBB;KLF4;MAPK14;DUSP9;MAPK12;MAPK13;MEIS1;REST;PIK3CA;ID2;CTNNB1;GRB2;RAF1;FGFR2
KEGG_2021_Human	Chagas disease	32/102	9.809738e-01	9.999969e-01	0	0	6.612917e-01	1.270308e-02	PIK3CB;CD3E;GNAI1;GNAI2;GNA14;MAPK8;CASP8;IRAK1;AKT2;AKT3;BDKRB2;AKT1;IL12A;FADD;MAPK3;SMAD2;FOS;CFLAR;MAPK14;NFKB1;TGFBR1;MAPK12;MAPK13;GNAO1;NFKBIA;PLCB4;PIK3CA;PPP2R2C;PPP2R2D;GNAS;CD247;PLCB1
KEGG_2021_Human	ECM-receptor interaction	27/88	9.811262e-01	9.999969e-01	0	0	6.403837e-01	1.220197e-02	ITGB1;LAMA5;ITGB5;SDC4;ITGB4;LAMA4;LAMC2;THBS1;THBS3;COMP;DAG1;CD36;ITGB6;LAMB3;ITGA3;LAMB2;LAMB4;GP6;COL1A1;COL2A1;COL6A2;SDC1;CD47;COL9A2;AGRN;FREM2;ITGA9
KEGG_2021_Human	TGF-beta signaling pathway	29/94	9.823918e-01	9.999969e-01	0	0	6.454315e-01	1.146614e-02	BMPR2;LTBP1;THBS1;THSD4;HJV;MYC;PITX2;SKP1;MAPK3;ACVR1;SMAD2;LEFTY1;CREBBP;TGIF2;SMAD3;SMURF1;NOG;SMAD9;INHBB;BMP7;DCN;TGFBR1;BMP6;BMP5;SMAD7;TFDP1;RPS6KB1;SP1;ID2
KEGG_2021_Human	Wnt signaling pathway	55/166	9.831956e-01	9.999969e-01	0	0	7.162995e-01	1.213925e-02	WNT2B;CTNND2;CHD8;FZD10;CCND3;FRAT1;FRAT2;MYC;RUVBL1;RAC3;RAC1;BTRC;PRKACA;SKP1;PRKCG;APC2;RNF43;TLE3;TLE2;TLE1;CTNNBIP1;AXIN1;CACYBP;SENP2;TLE6;PLCB4;DAAM1;ROR1;ROR2;PLCB1;PPARD;CAMK2B;LRP5;PRICKLE2;PSEN1;NLK;LRP6;NKD2;MAPK8;ZNRF3;DVL2;TBL1X;CAMK2G;CREBBP;TCF7L1;FZD2;SMAD3;CSNK1A1;RYK;FZD7;FZD6;NFATC2;NFATC4;VANGL1;CTNNB1
KEGG_2021_Human	Human immunodeficiency virus 1 infection	72/212	9.834948e-01	9.999969e-01	0	0	7.431819e-01	1.236874e-02	CALML5;PIK3CB;CD3E;DCAF1;CASP9;GNGT2;CASP8;AP1G1;AKT2;AKT3;CFL1;AP1S2;AKT1;RAC3;AP1S3;ELOC;RAC1;BTRC;HRAS;SKP1;PRKCG;MAP2K3;MAP2K2;AP1B1;HLA-C;FOS;HLA-F;DDB1;PIK3CA;RAF1;ITPR1;CXCR4;ITPR2;ITPR3;RNF7;GNAI1;GNAI2;NRAS;CCNB1;MAPK8;IRAK1;PLCG2;PAK6;PTK2B;FADD;PLCG1;PAK2;PAK4;MAPK3;NFATC2;GNG12;MAPK14;PTK2;NFKB1;MAPK12;NFATC4;MAPK13;GNAO1;NFKBIA;CUL4A;STING1;RPS6KB1;GNB2;CYCS;CALM3;TAB1;CD247;CALM1;CALM2;ATR;BCL2L1;CUL4B
KEGG_2021_Human	Protein export	5/23	9.843931e-01	9.999969e-01	0	0	4.022672e-01	6.327651e-03	SEC61A2;SEC61A1;IMMP2L;SEC11A;SRP9
KEGG_2021_Human	Renin-angiotensin system	5/23	9.843931e-01	9.999969e-01	0	0	4.022672e-01	6.327651e-03	ANPEP;ATP6AP2;PREP;LNPEP;PRCP
KEGG_2021_Human	Aminoacyl-tRNA biosynthesis	19/66	9.844865e-01	9.999969e-01	0	0	5.849941e-01	9.146437e-03	MTFMT;AARS1;AARS2;PARS2;MARS2;MARS1;GATB;YARS1;DARS1;WARS1;FARS2;SARS1;EPRS1;TARS2;IARS1;VARS2;FARSA;TARS1;PSTK
KEGG_2021_Human	Riboflavin metabolism	1/8	9.849779e-01	9.999969e-01	0	0	2.069714e-01	3.132733e-03	ACP2
KEGG_2021_Human	Sulfur relay system	1/8	9.849779e-01	9.999969e-01	0	0	2.069714e-01	3.132733e-03	CTU2
KEGG_2021_Human	RNA transport	62/186	9.855227e-01	9.999969e-01	0	0	7.226336e-01	1.053824e-02	CYFIP1;RNU1-2;POP7;NUP188;PHAX;CASC3;PNN;MAGOH;XPO5;PABPC4L;EIF2B1;NUP214;NDC1;EIF5B;SEC13;NUP210;THOC2;TRNT1;RANGAP1;SENP2;THOC7;DDX19A;POM121L2;RPP21;GEMIN5;GEMIN8;RPP25;EIF4E2;KPNB1;NUP58;NUP205;DDX20;NMD3;AAAS;NUP160;FXR1;TPR;SAP18;NUP88;RPP14;EIF4E;RAE1;EIF4B;PAIP1;EIF2B5;RANBP2;EIF2B3;EIF2B2;UBE2I;FUS;ALYREF;PYM1;NUP153;UPF3A;EIF2S2;MAGOHB;EIF5;RNPS1;EIF3E;PABPC1L;EIF4G2;EIF4G1
KEGG_2021_Human	Steroid biosynthesis	4/20	9.867401e-01	9.999969e-01	0	0	3.620573e-01	4.832951e-03	CYP24A1;CYP51A1;CEL;FDFT1
KEGG_2021_Human	Diabetic cardiomyopathy	68/203	9.870381e-01	9.999969e-01	0	0	7.278416e-01	9.495898e-03	IRS1;NDUFA12;COX4I1;NCF4;PTEN;SLC2A1;PIK3CB;NDUFC2-KCTD14;CPT2;AKT2;AKT3;AKT1;CD36;RAC1;PDK2;PRKCG;COX8A;G6PD;PARP1;NDUFC1;MMP9;TGFBR1;COX7A2L;PLCB4;NDUFS7;PIK3CA;NDUFS6;NDUFS4;UQCRC1;PPIF;NDUFS3;VDAC2;NDUFS1;PLCB1;GAPDH;CAMK2B;NDUFB9;NDUFB7;NDUFB6;NDUFB4;NDUFB3;ATP5MC2;COX7A2;PRKCZ;COX5A;ATP5F1A;MAPK8;ATP5F1B;CYC1;NDUFV3;NDUFV1;CAMK2G;SMAD2;NDUFA8;SMAD3;NOS3;INSR;GFPT2;GSR;ATP5F1C;COX6C;MAPK14;ATP5F1E;NFKB1;MAPK12;MAPK13;COL1A1;SP1
KEGG_2021_Human	Human cytomegalovirus infection	76/225	9.878080e-01	9.999969e-01	0	0	7.368827e-01	9.039271e-03	CALML5;PIK3CB;CX3CL1;CASP9;AKAP13;GNGT2;CASP8;CREB3L3;AKT2;MYC;AKT3;AKT1;RAC3;RAC1;PRKACA;HRAS;IL6R;CCR3;PRKCG;MAP2K2;HLA-C;TSC1;HLA-F;ADCY9;PLCB4;CREB1;PIK3CA;ARHGEF1;PLCB1;RAF1;SOS1;ATF4;SRC;ADCY4;ITPR1;ADCY3;CXCR4;ITPR2;ADCY2;ITPR3;ADCY6;GNAI1;ADCY5;GNAI2;GNA13;NRAS;GNA12;PTK2B;FADD;MAPK3;IL10RA;STAT3;NFATC2;GNG12;MAPK14;PTK2;NFKB1;MAPK12;NFATC4;MAPK13;GNAO1;NFKBIA;STING1;RPS6KB1;CDK4;RHEB;SP1;GNB2;GNAS;CTNNB1;CYCS;CALM3;GRB2;CALM1;CALM2;BCAR1
KEGG_2021_Human	Peroxisome	24/82	9.888522e-01	9.999969e-01	0	0	5.986048e-01	6.710598e-03	PECR;GSTK1;ACOT8;MVK;PEX19;IDH1;ECH1;IDH2;MPV17L2;ACSL4;PEX10;PEX1;SOD2;NUDT7;PEX6;PRDX1;NUDT19;PXMP4;FAR1;HACL1;MPV17;AGXT;SLC27A2;CRAT
KEGG_2021_Human	Vitamin digestion and absorption	5/24	9.890880e-01	9.999969e-01	0	0	3.810630e-01	4.181022e-03	SCARB1;SLC46A1;BTD;SLC19A1;SLC19A2
KEGG_2021_Human	Non-homologous end-joining	2/13	9.891421e-01	9.999969e-01	0	0	2.633613e-01	2.875176e-03	DCLRE1C;LIG4
KEGG_2021_Human	Pentose and glucuronate interconversions	8/34	9.892875e-01	9.999969e-01	0	0	4.454503e-01	4.797643e-03	UGDH;UGP2;RPEL1;RPE;AKR1A1;CRYL1;GUSB;XYLB
KEGG_2021_Human	Nitrogen metabolism	3/17	9.896610e-01	9.999969e-01	0	0	3.103494e-01	3.225398e-03	CA12;GLUL;CA13
KEGG_2021_Human	Primary bile acid biosynthesis	3/17	9.896610e-01	9.999969e-01	0	0	3.103494e-01	3.225398e-03	HSD3B7;ACOT8;SLC27A5
KEGG_2021_Human	Galactose metabolism	7/31	9.901292e-01	9.999969e-01	0	0	4.222696e-01	4.188833e-03	UGP2;GLB1;PGM2;PFKM;HK2;PFKP;HK1
KEGG_2021_Human	Carbohydrate digestion and absorption	12/47	9.904890e-01	9.999969e-01	0	0	4.962240e-01	4.742198e-03	PLCB4;PIK3CA;AKT2;AKT3;AKT1;CACNA1D;ATP1A1;PIK3CB;ATP1B1;PLCB1;HK2;HK1
